Genes	Transcript_Length	GC_Content
6141	ENSG00000248967	481	42
19817	ENSG00000248968	688	51.23
15600	ENSG00000248971	1426	56.45
24099	ENSG00000248979	232	36.64
10332	ENSG00000248996	434	57.66
17643	ENSG00000249019	287	45.08
21141	ENSG00000249021	706	35.84
11272	ENSG00000249028	2088	40.9
2958	ENSG00000249042	1151	41.57
16870	ENSG00000249047	249	47.79
7635	ENSG00000249054	1199	49.48
13736	ENSG00000249055	312	40.71
17767	ENSG00000249068	565	40.18
2551	ENSG00000249077	616	40.75
9156	ENSG00000249084	753	39.91
4039	ENSG00000249087	2547	51.57
14776	ENSG00000249089	148	51.35
6204	ENSG00000249096	2044	41.33
4906	ENSG00000249098	572	51.06
14916	ENSG00000249115	4462	54.43
16337	ENSG00000249119	522	41.76
13072	ENSG00000249129	966	50.93
8230	ENSG00000249138	751	48.47
7102	ENSG00000249140	586	54.61
20837	ENSG00000249180	565	40.8
13989	ENSG00000249207	946	38.5
13289	ENSG00000249212	915	43.17
18369	ENSG00000249222	799	45.06
18508	ENSG00000249228	1604	51.59
13967	ENSG00000249234	414	35.87
2644	ENSG00000249242	3296	41.81
9332	ENSG00000249244	3505	39.46
10545	ENSG00000249245	1877	45.44
12402	ENSG00000249249	765	35.84
16893	ENSG00000249252	630	39.02
5475	ENSG00000249258	2292	40.27
11909	ENSG00000249264	1383	47.65
3178	ENSG00000249267	4972	41.24
5769	ENSG00000249275	812	33.56
6470	ENSG00000249286	994	45.41
20253	ENSG00000249318	438	39.94
17865	ENSG00000249337	758	49.6
12109	ENSG00000249346	3151	50.85
25801	ENSG00000249348	2787	42.24
11341	ENSG00000249353	830	41.69
10002	ENSG00000249372	334	50.6
17932	ENSG00000249379	547	40.94
3504	ENSG00000249388	528	48.35
14757	ENSG00000249395	1164	35.97
10400	ENSG00000249407	562	41.21
4446	ENSG00000249409	544	41.04
7804	ENSG00000249410	670	47.46
10497	ENSG00000249417	422	43.63
12749	ENSG00000249437	6124	43.19
24742	ENSG00000249454	631	42.7
8478	ENSG00000249456	555	41.76
11389	ENSG00000249459	5328	42.4
1611	ENSG00000249464	5262	37.16
24249	ENSG00000249471	2996	58.99
16417	ENSG00000249476	5471	42.43
13379	ENSG00000249481	1354	42.29
22728	ENSG00000249485	1276	44.28
16175	ENSG00000249492	482	36.71
19589	ENSG00000249493	492	35.73
22587	ENSG00000249502	750	43.81
5926	ENSG00000249532	640	33.61
20903	ENSG00000249534	2059	41.03
24335	ENSG00000249572	537	40.72
17217	ENSG00000249574	2146	60.7
16767	ENSG00000249592	618	50.65
24662	ENSG00000249593	1067	41.89
21264	ENSG00000249601	2314	45.06
2010	ENSG00000249602	382	46.75
5330	ENSG00000249604	3147	38.55
21858	ENSG00000249614	812	35.34
5094	ENSG00000249626	1497	41.28
10087	ENSG00000249635	3526	39.45
13130	ENSG00000249637	549	44.25
14436	ENSG00000249647	2162	51.74
2888	ENSG00000249655	549	43.27
20906	ENSG00000249667	757	42.92
25399	ENSG00000249673	3860	50.56
3869	ENSG00000249684	613	51.22
13973	ENSG00000249685	455	41.75
3492	ENSG00000249690	2209	45.58
1734	ENSG00000249691	883	47.45
7648	ENSG00000249695	4913	53.7
13389	ENSG00000249699	2802	38.85
2299	ENSG00000249700	1617	43.19
10257	ENSG00000249709	2935	44.24
15080	ENSG00000249713	1588	39.19
21614	ENSG00000249715	6513	50.75
15731	ENSG00000249731	560	38.26
16780	ENSG00000249736	641	40.66
24238	ENSG00000249738	4154	41.56
6713	ENSG00000249741	540	43.33
23412	ENSG00000249751	1035	51.11
597	ENSG00000249753	275	37.92
19320	ENSG00000249781	1847	40.49
26035	ENSG00000249784	125	56
19712	ENSG00000249786	1207	47.32
2365	ENSG00000249790	1972	49.9
8315	ENSG00000249806	512	36.32
19537	ENSG00000249807	943	43
6642	ENSG00000249816	3534	42.97
7503	ENSG00000249825	2705	44.79
11837	ENSG00000249846	1608	45.16
24159	ENSG00000249850	1292	55.88
3994	ENSG00000249853	3901	37.56
13507	ENSG00000249855	1382	47.68
5731	ENSG00000249859	1699	46.6
2870	ENSG00000249860	739	36.27
11240	ENSG00000249861	654	45.56
19287	ENSG00000249863	1058	44.64
19690	ENSG00000249868	369	46.44
4478	ENSG00000249870	332	39.35
5167	ENSG00000249873	1486	41.51
19523	ENSG00000249881	825	39.39
16781	ENSG00000249894	566	37.87
11052	ENSG00000249896	4167	46.99
12998	ENSG00000249898	2147	42.54
20772	ENSG00000249899	595	38.64
20893	ENSG00000249915	3763	50.84
5278	ENSG00000249917	2692	37.38
1608	ENSG00000249923	2228	56.48
5179	ENSG00000249936	579	48.01
25019	ENSG00000249947	652	49.23
10482	ENSG00000249948	2164	38.48
22006	ENSG00000249961	2541	39.95
4829	ENSG00000249965	563	41.39
1444	ENSG00000249978	353	46.2
4389	ENSG00000249986	304	53.29
12159	ENSG00000249992	1813	66.85
3201	ENSG00000249993	894	43.79
10678	ENSG00000250011	616	40.42
16473	ENSG00000250015	206	41.33
899	ENSG00000250021	2439	45.41
15680	ENSG00000250026	3202	36.8
3165	ENSG00000250027	777	36.49
2620	ENSG00000250030	308	38.96
11760	ENSG00000250031	1779	45.52
13789	ENSG00000250033	4654	37.6
5792	ENSG00000250040	1696	48.47
25118	ENSG00000250045	532	38.91
23324	ENSG00000250050	1346	40.56
19599	ENSG00000250056	3036	51.89
5320	ENSG00000250057	394	40.14
16576	ENSG00000250067	2785	59.04
21195	ENSG00000250068	260	43.84
22978	ENSG00000250069	3025	42.38
19026	ENSG00000250073	1493	54.95
21659	ENSG00000250075	1991	37.28
17777	ENSG00000250081	365	35.54
1914	ENSG00000250091	5040	51
23338	ENSG00000250107	1433	62.15
9271	ENSG00000250116	1519	39.61
14417	ENSG00000250120	12358	39.83
2651	ENSG00000250125	4460	34.24
10316	ENSG00000250127	1184	39.88
6787	ENSG00000250130	1002	49.2
6569	ENSG00000250131	2161	38.01
18122	ENSG00000250132	3207	45.76
11853	ENSG00000250138	4437	60.38
20369	ENSG00000250151	2466	49.96
17329	ENSG00000250155	681	42.46
20281	ENSG00000250159	1148	38.15
5074	ENSG00000250170	612	40.44
20858	ENSG00000250182	1389	47.73
1100	ENSG00000250208	10193	49.43
14047	ENSG00000250220	685	39.01
16832	ENSG00000250222	392	53.19
9026	ENSG00000250251	4769	61.72
20666	ENSG00000250254	691	42.69
7716	ENSG00000250261	1123	60.32
25064	ENSG00000250264	2705	43.41
15517	ENSG00000250267	1643	41.56
20092	ENSG00000250274	2182	47.24
23139	ENSG00000250290	1814	38.76
22983	ENSG00000250295	3261	42.57
5439	ENSG00000250298	1470	36.15
17428	ENSG00000250299	898	41.83
7883	ENSG00000250302	727	41.7
10202	ENSG00000250303	2749	45.04
22430	ENSG00000250305	9587	41.39
6869	ENSG00000250312	3495	39.52
14989	ENSG00000250317	1190	45.19
18270	ENSG00000250318	612	56.08
4851	ENSG00000250326	759	37.65
6612	ENSG00000250329	1509	42.61
9700	ENSG00000250330	359	47.15
714	ENSG00000250334	2080	36.25
10147	ENSG00000250337	1610	34.92
4203	ENSG00000250361	632	37.17
19821	ENSG00000250365	1213	39.7
4386	ENSG00000250366	3197	47.34
2657	ENSG00000250397	2061	63.79
7747	ENSG00000250410	587	41.88
8736	ENSG00000250420	2822	48.81
7846	ENSG00000250423	7824	42.74
1463	ENSG00000250426	1501	38.12
25440	ENSG00000250461	744	37.77
3208	ENSG00000250462	4742	42.71
10267	ENSG00000250473	486	45.47
21580	ENSG00000250474	998	56.01
25676	ENSG00000250479	1171	64.1
8988	ENSG00000250486	2175	39.77
19390	ENSG00000250490	2419	46.89
12775	ENSG00000250496	821	56.27
167	ENSG00000250505	748	47.59
13787	ENSG00000250506	1582	57.01
20315	ENSG00000250508	3252	41.89
19849	ENSG00000250510	2768	61.64
14305	ENSG00000250536	1137	66.83
3121	ENSG00000250539	1423	58.61
14988	ENSG00000250541	483	40.04
16575	ENSG00000250548	5103	47.26
4199	ENSG00000250562	214	40.65
2069	ENSG00000250565	2334	44.72
22269	ENSG00000250568	315	46.98
15698	ENSG00000250569	940	48.2
20825	ENSG00000250571	2333	64.03
15081	ENSG00000250574	327	60.55
21383	ENSG00000250575	1239	66.19
7497	ENSG00000250591	742	51.46
9655	ENSG00000250592	340	37.65
11360	ENSG00000250602	747	40.7
8718	ENSG00000250608	2189	41.46
22110	ENSG00000250614	453	50.3
19367	ENSG00000250616	1650	47.57
20947	ENSG00000250645	407	59.46
1146	ENSG00000250654	821	49.68
10179	ENSG00000250656	1014	54.54
16547	ENSG00000250659	264	54.92
5319	ENSG00000250677	142	47.89
453	ENSG00000250688	57	42.11
8596	ENSG00000250698	657	42.16
2497	ENSG00000250722	4175	39.07
24029	ENSG00000250731	742	49.6
19806	ENSG00000250733	2775	49.87
5989	ENSG00000250742	1369	51.73
21275	ENSG00000250749	459	49.46
6368	ENSG00000250751	575	48.84
21229	ENSG00000250753	357	32.21
20734	ENSG00000250764	834	41.29
25486	ENSG00000250769	770	35.28
9259	ENSG00000250771	3034	41.4
8843	ENSG00000250790	3263	39.2
20808	ENSG00000250799	1956	51.56
24338	ENSG00000250802	4296	41.06
17764	ENSG00000250822	2312	43.36
9423	ENSG00000250835	309	41.1
20945	ENSG00000250848	1203	39.62
17260	ENSG00000250853	546	37.73
14104	ENSG00000250869	1740	41.43
4138	ENSG00000250878	2312	37.1
20568	ENSG00000250889	534	46.54
6874	ENSG00000250892	950	44.6
15443	ENSG00000250903	8217	42.09
17526	ENSG00000250909	504	45.92
780	ENSG00000250910	1293	35.95
9309	ENSG00000250938	2339	36.15
1283	ENSG00000250942	627	49.92
12307	ENSG00000250948	245	47.49
13613	ENSG00000250950	573	44.72
20027	ENSG00000250955	571	37.4
25088	ENSG00000250959	896	52.12
1654	ENSG00000250980	769	39.4
373	ENSG00000250988	790	40.87
11313	ENSG00000250990	570	38.44
5106	ENSG00000250999	485	49.42
19616	ENSG00000251000	418	48.31
457	ENSG00000251002	1951	42.83
15037	ENSG00000251009	762	46.96
6355	ENSG00000251013	990	50.81
11496	ENSG00000251015	701	51.63
10366	ENSG00000251018	800	37.64
9724	ENSG00000251022	2770	39.31
9790	ENSG00000251023	3157	36.4
10380	ENSG00000251034	4076	39.25
7504	ENSG00000251050	312	47.44
13648	ENSG00000251072	914	44.31
21812	ENSG00000251079	1858	39.6
6772	ENSG00000251111	597	39.36
1458	ENSG00000251131	472	41.59
14036	ENSG00000251136	3802	38.48
7021	ENSG00000251138	966	35.47
2145	ENSG00000251139	628	48.52
6913	ENSG00000251141	775	36.75
19095	ENSG00000251143	4233	53.16
16107	ENSG00000251148	563	50.36
5223	ENSG00000251155	186	39.78
14113	ENSG00000251158	4332	60.99
10939	ENSG00000251161	1584	56.22
159	ENSG00000251165	1512	42.09
17087	ENSG00000251175	481	34.9
12618	ENSG00000251186	664	48.4
11414	ENSG00000251191	1404	41.46
5304	ENSG00000251192	4073	41.87
16666	ENSG00000251194	704	42.8
14908	ENSG00000251196	800	54.67
12393	ENSG00000251201	3491	37.42
5508	ENSG00000251209	2036	38.64
24453	ENSG00000251215	980	42.54
9244	ENSG00000251221	440	41.25
1284	ENSG00000251224	466	39.06
11045	ENSG00000251226	3684	50.7
12497	ENSG00000251229	900	46.71
1448	ENSG00000251247	3527	39.29
2040	ENSG00000251258	1900	40.13
21176	ENSG00000251259	549	34.91
23258	ENSG00000251279	796	40.73
11612	ENSG00000251287	969	51.78
13795	ENSG00000251288	1241	42.06
6761	ENSG00000251292	639	43.24
1065	ENSG00000251301	904	41.72
14812	ENSG00000251303	460	39.57
23197	ENSG00000251307	770	38.31
735	ENSG00000251321	2091	35.6
6148	ENSG00000251322	7394	57.13
7433	ENSG00000251323	1642	39.08
15153	ENSG00000251330	514	45.45
20665	ENSG00000251332	710	51.13
2924	ENSG00000251339	1061	32.77
15471	ENSG00000251354	779	47.28
23687	ENSG00000251364	4433	43.93
8427	ENSG00000251369	4305	44.48
22312	ENSG00000251379	871	41.03
17113	ENSG00000251380	3135	53.97
15648	ENSG00000251381	1558	43.63
24814	ENSG00000251402	1395	57.19
19486	ENSG00000251405	1992	42.39
22829	ENSG00000251408	4121	47.62
6494	ENSG00000251411	1110	50.84
15693	ENSG00000251414	528	48.96
12594	ENSG00000251417	1963	47.89
9808	ENSG00000251432	2012	40.23
4437	ENSG00000251441	3685	59.32
7771	ENSG00000251451	301	42.93
10364	ENSG00000251455	2565	46.29
184	ENSG00000251474	2816	50.11
6829	ENSG00000251484	609	52.92
8186	ENSG00000251485	788	49.11
22878	ENSG00000251493	2272	53.9
15938	ENSG00000251495	493	48.68
8246	ENSG00000251497	2191	53.26
3577	ENSG00000251503	1469	47.92
5229	ENSG00000251517	1128	36.45
12992	ENSG00000251520	537	50.39
12856	ENSG00000251523	489	45.06
10502	ENSG00000251533	1558	49.06
22418	ENSG00000251537	5514	45.1
22948	ENSG00000251552	724	40.06
20597	ENSG00000251556	439	38.92
5575	ENSG00000251557	1882	40.5
4440	ENSG00000251562	8708	40.56
1150	ENSG00000251578	348	47.07
13479	ENSG00000251579	523	44.36
23991	ENSG00000251580	892	49.41
18204	ENSG00000251586	537	35.23
7078	ENSG00000251595	2110	39.69
2099	ENSG00000251602	2279	59.49
7506	ENSG00000251614	1517	41.91
10377	ENSG00000251615	3249	44.97
2887	ENSG00000251634	2851	42.45
4443	ENSG00000251637	3387	44.7
11246	ENSG00000251661	1151	55.65
21535	ENSG00000251666	745	44.4
15911	ENSG00000251667	951	47.32
12001	ENSG00000251669	2845	52.99
4153	ENSG00000251675	664	43.51
25439	ENSG00000251682	591	44.33
2098	ENSG00000251687	794	46.23
14296	ENSG00000251692	1516	64.18
26023	ENSG00000251703	101	38.61
26006	ENSG00000251706	61	36.07
25940	ENSG00000251712	62	40.32
25983	ENSG00000251726	61	44.26
6012	ENSG00000251733	131	47.33
26138	ENSG00000251739	101	46.53
1749	ENSG00000251748	126	49.21
1754	ENSG00000251768	91	49.45
5383	ENSG00000251775	143	39.16
26150	ENSG00000251791	265	53.21
25989	ENSG00000251804	81	37.04
26151	ENSG00000251805	128	47.66
2674	ENSG00000251807	96	44.79
25944	ENSG00000251815	96	40.62
124	ENSG00000251819	103	44.66
4323	ENSG00000251821	92	40.22
7993	ENSG00000251862	84	79.76
25509	ENSG00000251867	1672	51.85
26074	ENSG00000251869	130	34.62
26134	ENSG00000251880	62	43.55
6535	ENSG00000251891	62	40.32
1196	ENSG00000251896	92	36.96
26113	ENSG00000251898	136	51.47
8144	ENSG00000251922	141	43.97
5703	ENSG00000251934	104	34.62
1226	ENSG00000251957	108	50
5706	ENSG00000251988	126	47.62
3545	ENSG00000251991	62	38.71
44	ENSG00000251992	144	61.11
26103	ENSG00000251994	142	47.89
49	ENSG00000252010	276	47.46
7984	ENSG00000252026	96	33.33
8105	ENSG00000252061	97	29.9
64	ENSG00000252079	127	44.09
131	ENSG00000252105	146	51.37
5354	ENSG00000252113	54	37.04
4661	ENSG00000252153	96	58.33
26083	ENSG00000252172	108	36.11
2679	ENSG00000252174	62	37.1
4957	ENSG00000252213	141	53.19
5702	ENSG00000252222	62	41.94
7328	ENSG00000252237	129	38.76
7684	ENSG00000252244	62	43.55
8760	ENSG00000252255	142	35.21
1188	ENSG00000252297	106	34.91
65	ENSG00000252326	92	43.48
8149	ENSG00000252355	266	40.6
5005	ENSG00000252361	102	36.27
8151	ENSG00000252391	104	36.54
4953	ENSG00000252414	106	40.57
7971	ENSG00000252452	102	44.12
1209	ENSG00000252464	271	51.29
136	ENSG00000252474	103	39.81
26011	ENSG00000252481	275	47.64
4979	ENSG00000252494	103	36.89
9098	ENSG00000252496	98	44.9
123	ENSG00000252498	94	36.17
1992	ENSG00000252503	104	46.15
4969	ENSG00000252515	101	41.58
4954	ENSG00000252516	92	52.17
7325	ENSG00000252523	103	33.98
26129	ENSG00000252542	66	40.91
6011	ENSG00000252549	103	39.81
25990	ENSG00000252552	106	37.74
8165	ENSG00000252569	105	37.14
5347	ENSG00000252577	131	61.07
9104	ENSG00000252614	107	35.51
9108	ENSG00000252619	97	31.96
8112	ENSG00000252620	135	51.11
5668	ENSG00000252695	89	57.3
7991	ENSG00000252707	142	42.96
26078	ENSG00000252712	136	42.65
6525	ENSG00000252713	67	37.31
2673	ENSG00000252743	103	46.6
139	ENSG00000252750	66	39.39
7301	ENSG00000252756	98	40.82
54	ENSG00000252768	98	40.82
7981	ENSG00000252782	96	43.75
26125	ENSG00000252835	139	64.03
4711	ENSG00000252847	113	37.17
59	ENSG00000252892	115	46.96
26048	ENSG00000252906	143	46.85
2670	ENSG00000252916	102	40.2
26020	ENSG00000252933	104	42.31
5012	ENSG00000252947	166	40.36
113	ENSG00000252950	136	41.18
1239	ENSG00000253008	87	41.38
26105	ENSG00000253015	328	46.65
25963	ENSG00000253024	102	45.1
1238	ENSG00000253030	80	52.5
8145	ENSG00000253043	74	36.49
4704	ENSG00000253056	62	43.55
4322	ENSG00000253058	129	50.39
26050	ENSG00000253064	106	38.68
4978	ENSG00000253084	65	43.08
14545	ENSG00000253103	566	34.73
4805	ENSG00000253106	2355	40.87
6926	ENSG00000253112	407	48.95
14715	ENSG00000253117	1782	45.23
4131	ENSG00000253119	982	46.84
12028	ENSG00000253121	667	35.75
12723	ENSG00000253133	559	45.39
7534	ENSG00000253138	1502	44.19
4925	ENSG00000253159	4747	45.55
577	ENSG00000253167	587	39.69
3770	ENSG00000253174	884	48.65
13740	ENSG00000253180	436	41.97
3753	ENSG00000253188	344	53.35
6371	ENSG00000253190	956	53.21
25221	ENSG00000253194	471	37.68
18491	ENSG00000253199	1644	40.36
10901	ENSG00000253200	2750	55.27
15955	ENSG00000253203	1296	40.57
25181	ENSG00000253210	505	59.09
19128	ENSG00000253214	820	39.43
23055	ENSG00000253218	1022	48.92
9829	ENSG00000253230	3334	53.37
24790	ENSG00000253250	894	32.98
22261	ENSG00000253251	1766	38.83
22381	ENSG00000253269	283	41.72
11773	ENSG00000253270	467	43.75
13182	ENSG00000253273	805	41.99
15564	ENSG00000253276	4232	43.76
14469	ENSG00000253284	5391	38.08
3747	ENSG00000253291	347	49.4
19077	ENSG00000253293	2541	53.59
10246	ENSG00000253301	2292	42.06
7833	ENSG00000253302	2076	44.46
7545	ENSG00000253304	2553	64.64
5314	ENSG00000253305	4601	45.54
24300	ENSG00000253307	397	51.44
24260	ENSG00000253309	2293	40.64
203	ENSG00000253313	1478	53.9
24877	ENSG00000253320	756	44.04
7622	ENSG00000253326	1243	63.82
10676	ENSG00000253327	2010	42.45
22921	ENSG00000253328	295	46.72
15470	ENSG00000253330	1108	52.17
23294	ENSG00000253334	478	34.88
24713	ENSG00000253347	513	38.81
3739	ENSG00000253352	7469	42.03
11656	ENSG00000253359	340	48.06
4045	ENSG00000253364	548	62.35
3970	ENSG00000253368	1958	55.78
21960	ENSG00000253372	758	44.02
24886	ENSG00000253385	770	38.12
19636	ENSG00000253390	630	45.89
16833	ENSG00000253392	776	45.86
2957	ENSG00000253395	430	46.39
19263	ENSG00000253399	441	52.59
23010	ENSG00000253408	815	44.68
9397	ENSG00000253409	347	51.95
11235	ENSG00000253424	548	36.7
13151	ENSG00000253440	346	47.95
6923	ENSG00000253457	905	36.33
25759	ENSG00000253463	577	43.15
23121	ENSG00000253475	283	47.61
24848	ENSG00000253476	528	40.57
19635	ENSG00000253483	519	55.49
6345	ENSG00000253485	4602	45.2
15841	ENSG00000253490	2980	41.94
14079	ENSG00000253506	777	45.17
19192	ENSG00000253519	1845	42.52
4250	ENSG00000253520	290	42.07
12963	ENSG00000253522	2301	42.44
14409	ENSG00000253528	281	52.31
1302	ENSG00000253532	595	41.14
3748	ENSG00000253534	341	54.08
585	ENSG00000253536	556	42.27
1331	ENSG00000253537	4605	45.38
7011	ENSG00000253539	648	38.83
1413	ENSG00000253540	959	53.04
21210	ENSG00000253549	591	40.23
12997	ENSG00000253550	444	36.26
10001	ENSG00000253558	2260	45.35
12972	ENSG00000253559	567	40.66
21898	ENSG00000253586	356	38.09
16548	ENSG00000253598	2568	38.9
18522	ENSG00000253607	625	42.57
10241	ENSG00000253614	2971	37.25
13044	ENSG00000253618	401	41.04
25394	ENSG00000253626	3840	45.6
9834	ENSG00000253632	642	47.78
21570	ENSG00000253633	740	43.71
21233	ENSG00000253636	3549	41.62
1628	ENSG00000253651	454	46.48
19435	ENSG00000253653	911	46.17
23873	ENSG00000253667	2479	39.03
24797	ENSG00000253669	2770	58.07
22462	ENSG00000253676	587	54.86
15362	ENSG00000253696	815	54.8
22348	ENSG00000253704	1789	40.71
1392	ENSG00000253708	583	39.65
10205	ENSG00000253710	4574	41.48
14753	ENSG00000253712	490	37.28
21012	ENSG00000253716	689	49.93
7022	ENSG00000253719	7604	38.7
18937	ENSG00000253720	549	45.9
19010	ENSG00000253729	13509	41.93
5311	ENSG00000253731	5650	45.24
21842	ENSG00000253734	3712	37.81
19993	ENSG00000253738	4275	35.41
5403	ENSG00000253739	107	42.06
13385	ENSG00000253741	5684	44.32
8680	ENSG00000253744	481	66.25
18746	ENSG00000253754	447	39.85
4044	ENSG00000253755	1178	62.85
15355	ENSG00000253764	557	65.14
5322	ENSG00000253767	6480	45.19
21822	ENSG00000253770	568	46.13
15593	ENSG00000253773	617	40.05
22974	ENSG00000253797	5529	41.96
8541	ENSG00000253816	497	40.49
16990	ENSG00000253824	644	41.57
17860	ENSG00000253829	387	44.22
21834	ENSG00000253831	1976	53.1
19471	ENSG00000253833	391	38.87
9150	ENSG00000253837	4374	49.41
14068	ENSG00000253842	639	45.75
5338	ENSG00000253846	4617	45.53
24263	ENSG00000253854	939	40.97
6891	ENSG00000253865	588	49.03
5329	ENSG00000253873	4647	45.42
20447	ENSG00000253875	584	39.71
12327	ENSG00000253878	709	46.4
11391	ENSG00000253882	2517	39.66
11306	ENSG00000253898	1521	32.86
25672	ENSG00000253908	687	37.26
5310	ENSG00000253910	4602	45.22
24982	ENSG00000253919	2290	40.74
8390	ENSG00000253921	570	44.97
21567	ENSG00000253923	975	45.54
3996	ENSG00000253930	637	39.73
5240	ENSG00000253943	1282	55.46
4912	ENSG00000253948	380	38.08
23232	ENSG00000253952	278	42.81
4572	ENSG00000253953	4725	45.37
24162	ENSG00000253955	1777	45.04
3275	ENSG00000253958	2169	60.67
1129	ENSG00000253961	643	35.57
2377	ENSG00000253980	569	43.08
