Genes	Transcript_Length	GC_Content
2406	ENSG00000221500	76	50
5295	ENSG00000221539	74	47.3
1577	ENSG00000221680	81	37.04
14526	ENSG00000221817	2888	44.23
13325	ENSG00000221821	552	59.6
8801	ENSG00000221823	3023	37.41
9790	ENSG00000221829	2631	53.25
5968	ENSG00000221838	3408	56.13
5563	ENSG00000221843	16401	44.77
2254	ENSG00000221866	13786	46.94
13180	ENSG00000221869	2178	70.02
11982	ENSG00000221882	2033	41.7
17673	ENSG00000221883	1598	61.45
6455	ENSG00000221890	5784	55.42
18124	ENSG00000221909	2480	44.02
8252	ENSG00000221914	3940	37.61
8212	ENSG00000221923	2230	41.86
18160	ENSG00000221926	3206	45.66
5916	ENSG00000221930	1624	45.01
8512	ENSG00000221937	1043	47.56
7799	ENSG00000221944	2625	43.77
5180	ENSG00000221946	1111	52.39
11930	ENSG00000221947	3174	37.86
4901	ENSG00000221949	1940	58.2
4875	ENSG00000221955	3447	45.27
4644	ENSG00000221957	1608	49.06
8596	ENSG00000221963	10121	41.58
12847	ENSG00000221968	5314	57.37
14895	ENSG00000221971	1158	46.11
10927	ENSG00000221978	4452	51.37
11058	ENSG00000221983	2845	53.24
17093	ENSG00000221988	2111	50.59
10130	ENSG00000221990	1663	55.32
17290	ENSG00000221994	2829	43.64
2658	ENSG00000221995	5337	52.56
260	ENSG00000222004	1963	44.93
5957	ENSG00000222009	2659	56.17
14913	ENSG00000222011	2217	37.7
10475	ENSG00000222014	3075	43.15
17546	ENSG00000222018	756	42.86
13221	ENSG00000222020	455	64.05
15423	ENSG00000222037	317	59.94
9414	ENSG00000222038	3383	37.56
12712	ENSG00000222041	7512	44.71
11353	ENSG00000222043	499	68.45
11122	ENSG00000222046	1863	53.13
8135	ENSG00000222047	2513	51.61
18230	ENSG00000222112	299	54.18
3588	ENSG00000222230	102	49.02
3176	ENSG00000222267	99	34.34
6049	ENSG00000222365	91	41.76
3785	ENSG00000222370	131	35.88
2681	ENSG00000222375	354	49.44
9	ENSG00000222399	104	39.42
18204	ENSG00000222414	191	44.5
817	ENSG00000222585	129	46.51
4851	ENSG00000222792	104	39.42
18227	ENSG00000222808	114	48.25
18216	ENSG00000222937	70	42.86
2685	ENSG00000223004	68	36.76
1819	ENSG00000223177	120	45
3341	ENSG00000223189	104	40.38
814	ENSG00000223224	86	48.84
15	ENSG00000223254	107	42.99
14521	ENSG00000223350	409	59.89
11549	ENSG00000223356	433	53.58
9960	ENSG00000223361	930	51.61
4197	ENSG00000223374	442	38.02
7177	ENSG00000223396	2329	42.18
5985	ENSG00000223427	708	40.25
10267	ENSG00000223440	2582	40.3
13674	ENSG00000223442	472	44.99
11045	ENSG00000223478	544	53.85
17962	ENSG00000223482	2394	41.04
15197	ENSG00000223496	5153	45.72
15347	ENSG00000223501	3338	45.57
13454	ENSG00000223508	736	43.7
1641	ENSG00000223509	1673	39.96
15069	ENSG00000223511	636	47.29
8928	ENSG00000223518	2147	37.72
3528	ENSG00000223522	2110	45.18
4676	ENSG00000223525	737	41.1
7456	ENSG00000223534	552	49.29
7964	ENSG00000223546	2101	39.11
7376	ENSG00000223547	6620	44.52
12447	ENSG00000223549	1594	45.64
15150	ENSG00000223551	618	43.04
9859	ENSG00000223552	656	44.63
1602	ENSG00000223553	2263	51.29
1844	ENSG00000223559	2884	42.33
7082	ENSG00000223561	1870	41.04
11124	ENSG00000223573	3733	52.25
675	ENSG00000223583	535	43.93
3963	ENSG00000223598	853	44.13
2953	ENSG00000223599	1309	49.2
10879	ENSG00000223609	806	38.32
9130	ENSG00000223612	519	61.46
11162	ENSG00000223638	1035	42.74
928	ENSG00000223648	431	50.56
15110	ENSG00000223650	2387	42.52
12654	ENSG00000223692	428	40.16
7460	ENSG00000223697	870	36.48
8130	ENSG00000223704	6043	41.93
17217	ENSG00000223705	4792	53.54
5904	ENSG00000223722	402	56.22
13727	ENSG00000223723	1230	53.25
16144	ENSG00000223725	741	40.77
3380	ENSG00000223745	2973	39.07
8489	ENSG00000223749	760	53.09
17817	ENSG00000223750	1216	42.49
13611	ENSG00000223756	2337	48.64
1995	ENSG00000223768	7540	54.34
17510	ENSG00000223773	3071	43.25
2389	ENSG00000223779	869	41.88
14706	ENSG00000223797	2036	41.22
1245	ENSG00000223799	2228	48.16
7807	ENSG00000223803	360	46.11
1066	ENSG00000223804	715	39.92
11097	ENSG00000223820	2120	38.87
9088	ENSG00000223825	503	54.87
16801	ENSG00000223834	421	46.39
14657	ENSG00000223865	1560	48.11
16310	ENSG00000223873	459	50.98
10326	ENSG00000223877	622	50.64
13681	ENSG00000223886	463	51.84
10789	ENSG00000223891	1563	45.91
9898	ENSG00000223935	723	42.55
3778	ENSG00000223959	3327	50.98
7413	ENSG00000223960	2007	39.56
16624	ENSG00000223973	1241	42.87
13341	ENSG00000223984	1695	45.6
12094	ENSG00000223991	2345	60.55
10273	ENSG00000224003	1628	42.44
10550	ENSG00000224004	895	43.46
14495	ENSG00000224020	662	38.12
11108	ENSG00000224023	2600	42.12
5495	ENSG00000224025	2860	46.68
12974	ENSG00000224032	2969	43.19
10923	ENSG00000224040	290	51.38
11996	ENSG00000224043	677	41.05
7950	ENSG00000224051	2190	65.26
7972	ENSG00000224066	786	59.24
11711	ENSG00000224078	13074	42.05
9676	ENSG00000224080	447	40.72
1605	ENSG00000224081	5956	42.56
7601	ENSG00000224083	1528	40.71
13269	ENSG00000224086	37852	55.42
8264	ENSG00000224094	402	42.29
8411	ENSG00000224096	759	45.42
16214	ENSG00000224097	1532	47.55
5183	ENSG00000224101	528	41.77
2118	ENSG00000224114	433	54.27
9668	ENSG00000224117	1024	41.31
15718	ENSG00000224124	1285	60.39
9084	ENSG00000224137	492	42.04
8966	ENSG00000224138	516	39.61
4548	ENSG00000224152	1494	51.32
2715	ENSG00000224155	849	38.63
1811	ENSG00000224165	4660	45.18
17292	ENSG00000224184	2183	40.9
15132	ENSG00000224186	3246	47.57
18072	ENSG00000224195	445	51.15
2639	ENSG00000224207	255	54.51
4838	ENSG00000224208	640	43.7
15847	ENSG00000224216	1329	37.99
14970	ENSG00000224217	348	39.08
10314	ENSG00000224224	784	41.2
8409	ENSG00000224236	1675	45.85
2246	ENSG00000224280	2976	57.86
8517	ENSG00000224281	3062	49.59
3975	ENSG00000224287	2032	47.41
16299	ENSG00000224307	583	58.85
16735	ENSG00000224334	1165	42.06
7370	ENSG00000224342	554	38.67
4019	ENSG00000224370	337	35.31
10734	ENSG00000224373	495	54.25
600	ENSG00000224376	1313	56.4
17954	ENSG00000224383	3127	59.72
13900	ENSG00000224397	2010	56.25
16766	ENSG00000224411	2196	41.8
16085	ENSG00000224415	591	51.1
10113	ENSG00000224420	1718	63.65
12542	ENSG00000224424	3447	53.61
5374	ENSG00000224426	567	47.97
11834	ENSG00000224429	960	47.01
13285	ENSG00000224470	7886	47.18
506	ENSG00000224478	1269	47.59
17893	ENSG00000224490	2260	35.15
17696	ENSG00000224505	570	46.18
12945	ENSG00000224531	4688	42.19
12997	ENSG00000224533	1702	37.92
6440	ENSG00000224536	1516	45.33
10483	ENSG00000224543	222	39.19
11003	ENSG00000224546	1850	49.68
8563	ENSG00000224550	246	45.93
10447	ENSG00000224557	1188	46.36
4814	ENSG00000224563	494	36.4
9778	ENSG00000224578	1572	40.9
8520	ENSG00000224579	327	67.28
16635	ENSG00000224596	2878	51.66
13725	ENSG00000224597	2025	42.95
15070	ENSG00000224610	828	42.56
2386	ENSG00000224614	2096	67.54
5207	ENSG00000224616	423	42.8
6831	ENSG00000224619	4862	42.67
8996	ENSG00000224620	863	42.64
16978	ENSG00000224628	1519	54.38
3807	ENSG00000224631	566	42.05
2634	ENSG00000224650	587	52.75
4765	ENSG00000224660	5570	45.6
7231	ENSG00000224668	3109	39.5
6126	ENSG00000224722	1248	53.85
17267	ENSG00000224728	1525	57.11
3945	ENSG00000224730	554	48.47
12803	ENSG00000224745	499	34.91
4313	ENSG00000224746	804	37.36
17616	ENSG00000224773	1948	43.89
5571	ENSG00000224775	2703	41.86
2877	ENSG00000224781	1196	41.64
17649	ENSG00000224785	1803	37.49
14656	ENSG00000224796	410	47.32
14713	ENSG00000224806	512	39.65
4402	ENSG00000224820	495	46.06
1909	ENSG00000224831	1128	52.22
9195	ENSG00000224834	283	45.94
3131	ENSG00000224837	522	49.23
2864	ENSG00000224855	492	33.58
9803	ENSG00000224856	322	45.34
15567	ENSG00000224858	492	55.89
13968	ENSG00000224861	960	56.04
7705	ENSG00000224870	2228	59.37
18057	ENSG00000224875	657	42.36
3986	ENSG00000224877	741	58.49
17175	ENSG00000224886	490	57.76
16572	ENSG00000224888	4528	64.85
16949	ENSG00000224892	807	43.46
3036	ENSG00000224904	2637	61.66
13608	ENSG00000224905	1332	42.94
12185	ENSG00000224908	251	53.78
12380	ENSG00000224914	3287	39.66
1468	ENSG00000224936	1370	41.31
2928	ENSG00000224940	3544	57.37
1078	ENSG00000224950	2302	50.69
1139	ENSG00000224965	748	50.87
7152	ENSG00000224973	2618	45.13
13557	ENSG00000224975	945	52.38
3144	ENSG00000225022	444	41.89
1438	ENSG00000225026	272	40.81
14282	ENSG00000225031	1813	49.53
15678	ENSG00000225032	2055	55.15
1729	ENSG00000225037	378	38.57
4299	ENSG00000225057	2509	53.44
13411	ENSG00000225062	529	57.56
15108	ENSG00000225067	466	48.93
1455	ENSG00000225075	449	55.59
5869	ENSG00000225079	520	54.81
4575	ENSG00000225093	1212	53.71
636	ENSG00000225099	681	42.73
16165	ENSG00000225101	1729	40.75
3513	ENSG00000225113	596	40.4
17552	ENSG00000225131	700	50.71
2650	ENSG00000225137	1838	43.2
10116	ENSG00000225138	2762	65.93
1177	ENSG00000225151	4253	45.65
13722	ENSG00000225155	439	54.9
55	ENSG00000225159	867	41.41
8534	ENSG00000225169	378	63.76
5055	ENSG00000225171	462	46.1
872	ENSG00000225177	917	53.15
15457	ENSG00000225178	888	52.36
289	ENSG00000225187	860	58
17924	ENSG00000225190	5263	50.52
1364	ENSG00000225193	396	47.47
2611	ENSG00000225194	1726	56.64
1677	ENSG00000225200	627	53.27
7453	ENSG00000225205	1397	42.5
17851	ENSG00000225215	1186	47.22
10957	ENSG00000225217	1927	61.13
17840	ENSG00000225218	285	51.1
9699	ENSG00000225231	979	36.53
11639	ENSG00000225234	908	54.54
11723	ENSG00000225259	1102	46.73
16931	ENSG00000225264	663	40.97
8900	ENSG00000225265	1313	41.4
8445	ENSG00000225282	1763	45.98
3851	ENSG00000225294	444	42.12
951	ENSG00000225313	1432	49.33
8496	ENSG00000225331	863	64.55
9120	ENSG00000225339	7065	46.28
12832	ENSG00000225342	1840	36.31
14143	ENSG00000225355	563	44.58
8981	ENSG00000225357	906	36.87
4574	ENSG00000225370	579	56.14
17919	ENSG00000225377	762	52
9932	ENSG00000225402	1047	41.55
7430	ENSG00000225405	390	45.13
12617	ENSG00000225411	2878	41.02
3502	ENSG00000225422	1156	47.15
16285	ENSG00000225423	1138	41.12
6139	ENSG00000225434	2078	40.96
17932	ENSG00000225439	1804	49.2
6978	ENSG00000225447	382	43.19
10477	ENSG00000225449	2454	41.77
7678	ENSG00000225450	500	53.56
3676	ENSG00000225462	1071	49.86
17960	ENSG00000225465	5903	49.47
17874	ENSG00000225470	9658	38.97
9318	ENSG00000225471	502	43.43
17178	ENSG00000225484	7611	39.68
3065	ENSG00000225486	353	44.76
1319	ENSG00000225492	1740	39.24
15927	ENSG00000225496	735	39.86
11526	ENSG00000225507	526	34.98
614	ENSG00000225526	985	43.71
4671	ENSG00000225528	1322	45.16
12948	ENSG00000225530	2065	43.92
15359	ENSG00000225531	729	44.31
8146	ENSG00000225536	1624	49.51
13205	ENSG00000225544	392	46.43
1857	ENSG00000225556	1757	66.3
10883	ENSG00000225558	445	41.12
10358	ENSG00000225564	3738	35.79
7247	ENSG00000225568	826	42.25
9757	ENSG00000225572	2494	38.43
2659	ENSG00000225573	370	56.49
13869	ENSG00000225579	601	38.7
5898	ENSG00000225580	1178	45.76
6709	ENSG00000225602	705	45.39
2032	ENSG00000225603	1665	50.45
1043	ENSG00000225611	897	49.5
399	ENSG00000225612	456	54.91
14453	ENSG00000225614	13279	66.16
5015	ENSG00000225616	331	48.34
16126	ENSG00000225630	1044	43.1
7154	ENSG00000225643	483	50.97
17973	ENSG00000225648	963	43.81
842	ENSG00000225663	2979	59.8
11343	ENSG00000225674	1750	40.57
7047	ENSG00000225675	567	48.7
10795	ENSG00000225690	576	51.29
9847	ENSG00000225697	5682	59.37
3637	ENSG00000225698	437	51.57
3197	ENSG00000225712	426	53.76
9375	ENSG00000225720	592	52.68
1705	ENSG00000225733	3792	45.41
12774	ENSG00000225739	732	40.85
7792	ENSG00000225756	2139	61.47
10662	ENSG00000225766	803	45.49
938	ENSG00000225769	5675	65.69
7094	ENSG00000225770	171	54.97
12760	ENSG00000225774	1770	58.81
15109	ENSG00000225783	10143	49.99
10832	ENSG00000225787	306	41.5
2127	ENSG00000225791	2453	44.52
16241	ENSG00000225808	316	41.14
6254	ENSG00000225828	2759	61.28
9311	ENSG00000225830	11026	40.54
11370	ENSG00000225840	1848	49.73
3660	ENSG00000225850	805	47.88
834	ENSG00000225855	1836	56.39
9313	ENSG00000225864	991	63.77
3743	ENSG00000225873	1059	46.89
17951	ENSG00000225880	1317	52.7
3955	ENSG00000225885	781	39.8
2177	ENSG00000225886	658	44.97
17957	ENSG00000225889	1504	40.39
8905	ENSG00000225912	436	43.12
15449	ENSG00000225914	3458	39.25
937	ENSG00000225920	654	43.73
16088	ENSG00000225921	1184	38.69
13145	ENSG00000225931	1297	64.01
11012	ENSG00000225938	403	60.05
12957	ENSG00000225948	500	41.7
11618	ENSG00000225963	1399	43.69
13474	ENSG00000225964	799	38.9
3802	ENSG00000225973	866	47.12
12412	ENSG00000225975	815	47.16
7958	ENSG00000225978	1882	64.57
16402	ENSG00000226012	287	47.21
7090	ENSG00000226015	1657	41.46
11369	ENSG00000226025	2562	46.66
13192	ENSG00000226029	3245	46.15
13071	ENSG00000226049	3192	42.86
8021	ENSG00000226054	888	43.58
677	ENSG00000226055	1217	42.16
13650	ENSG00000226057	2865	45.38
3867	ENSG00000226067	830	42.06
947	ENSG00000226081	1057	38.6
2487	ENSG00000226084	555	45.77
4663	ENSG00000226085	820	53.9
15955	ENSG00000226086	822	48.78
3392	ENSG00000226091	3033	45.31
17198	ENSG00000226098	499	40.48
11285	ENSG00000226102	621	39.64
1655	ENSG00000226121	6821	40.8
12174	ENSG00000226124	1997	40.08
17447	ENSG00000226137	4465	59.08
1697	ENSG00000226138	360	55.56
8055	ENSG00000226161	1095	47.85
1371	ENSG00000226167	1734	40.5
1407	ENSG00000226174	2571	55.6
14624	ENSG00000226179	428	51.97
7058	ENSG00000226180	2611	60.32
6418	ENSG00000226200	12400	41.25
9426	ENSG00000226210	1817	54.31
4971	ENSG00000226221	438	43.84
1769	ENSG00000226232	1212	46.23
8872	ENSG00000226243	279	53.05
2606	ENSG00000226259	1954	38.34
16018	ENSG00000226263	652	43.01
9148	ENSG00000226264	4569	45.02
9337	ENSG00000226266	2520	37.48
12399	ENSG00000226268	959	46.3
17098	ENSG00000226272	978	45.8
702	ENSG00000226278	261	47.42
16548	ENSG00000226281	568	47.55
12426	ENSG00000226284	533	40.71
3366	ENSG00000226287	1961	61.84
13978	ENSG00000226306	2988	39.42
1313	ENSG00000226312	1072	42.24
10557	ENSG00000226314	1628	42.26
8813	ENSG00000226321	5382	57.72
4554	ENSG00000226328	2076	41.42
14476	ENSG00000226329	1467	44.24
4998	ENSG00000226330	486	43.89
16675	ENSG00000226332	681	60.63
6422	ENSG00000226337	1739	41.86
14310	ENSG00000226342	1488	40.86
4234	ENSG00000226360	652	51.69
13357	ENSG00000226361	1207	42.34
2987	ENSG00000226367	1351	38.08
7118	ENSG00000226380	6411	45.07
3679	ENSG00000226396	455	55.38
7243	ENSG00000226415	750	56.53
15160	ENSG00000226416	1876	64.03
7235	ENSG00000226419	8757	43.76
211	ENSG00000226421	897	51.17
250	ENSG00000226423	565	45.88
11568	ENSG00000226432	877	43.44
383	ENSG00000226435	2897	36.91
16191	ENSG00000226439	402	47.26
14963	ENSG00000226445	980	50.35
1357	ENSG00000226450	1490	60.95
2574	ENSG00000226457	381	41.47
14300	ENSG00000226466	796	44.47
15030	ENSG00000226471	516	45.98
12042	ENSG00000226478	1126	50.27
9927	ENSG00000226479	2131	53.17
9839	ENSG00000226491	861	48.39
8433	ENSG00000226525	603	45.77
16815	ENSG00000226535	1580	43.99
5216	ENSG00000226540	1007	50.05
14383	ENSG00000226544	733	46.38
11020	ENSG00000226553	1502	57.39
15690	ENSG00000226557	1558	44.67
1872	ENSG00000226564	548	48.91
1471	ENSG00000226571	914	40.57
11849	ENSG00000226608	528	55.68
12749	ENSG00000226632	445	40.9
9518	ENSG00000226644	536	47.89
11693	ENSG00000226648	1462	43.09
2711	ENSG00000226650	4378	45.66
13581	ENSG00000226659	598	53.48
6402	ENSG00000226660	421	44.79
12855	ENSG00000226666	2029	45.84
12333	ENSG00000226677	1009	46.98
3439	ENSG00000226688	4241	39.46
4106	ENSG00000226696	871	48.1
3810	ENSG00000226698	306	47.04
5444	ENSG00000226711	2623	42.24
939	ENSG00000226723	780	38.72
6235	ENSG00000226738	157	73.34
180	ENSG00000226742	1057	50.54
12704	ENSG00000226746	2844	54.82
10905	ENSG00000226752	3531	42.77
1929	ENSG00000226754	1181	44.9
14996	ENSG00000226761	930	38.71
17381	ENSG00000226763	2698	50.64
4891	ENSG00000226777	9612	55.93
6656	ENSG00000226781	327	41.28
12369	ENSG00000226783	2440	40.45
13985	ENSG00000226784	765	55.69
12478	ENSG00000226790	1139	46.36
17482	ENSG00000226800	1913	63.12
17248	ENSG00000226803	899	36.43
8281	ENSG00000226807	4164	51.36
10323	ENSG00000226816	2259	47.1
9747	ENSG00000226822	2439	40.15
3283	ENSG00000226851	561	40.58
5528	ENSG00000226871	537	55.2
4812	ENSG00000226874	379	43.54
7796	ENSG00000226881	429	49.42
12045	ENSG00000226891	2804	42.17
5237	ENSG00000226904	340	33.53
9675	ENSG00000226918	1052	35.66
290	ENSG00000226935	870	40.56
1812	ENSG00000226937	2472	39.14
10092	ENSG00000226942	1674	57.01
2193	ENSG00000226945	611	57.12
11524	ENSG00000226948	793	46.28
5238	ENSG00000226950	904	44.16
5883	ENSG00000226970	244	45.9
12443	ENSG00000226971	1330	45.19
6567	ENSG00000226976	330	58.48
14794	ENSG00000226979	1507	57.77
16672	ENSG00000226981	1044	42.75
3004	ENSG00000226982	2578	37.2
10930	ENSG00000226986	659	54.32
12679	ENSG00000227008	416	42.31
17181	ENSG00000227014	893	40.27
10444	ENSG00000227018	1020	38.14
5600	ENSG00000227028	956	38.74
8148	ENSG00000227032	831	54.99
1827	ENSG00000227034	257	43.97
4709	ENSG00000227039	2282	49.14
3466	ENSG00000227040	567	39.86
5821	ENSG00000227051	7583	47.76
9459	ENSG00000227057	2358	51.88
2249	ENSG00000227063	81	50.62
8959	ENSG00000227077	210	62.38
1905	ENSG00000227081	255	49.02
7100	ENSG00000227087	969	49.43
523	ENSG00000227097	210	61.9
16133	ENSG00000227105	3026	50.63
3571	ENSG00000227118	490	44.29
6325	ENSG00000227124	3875	41.48
10457	ENSG00000227155	1351	42.41
12901	ENSG00000227165	2500	43.04
14322	ENSG00000227173	432	50.23
6112	ENSG00000227176	772	43.04
9494	ENSG00000227183	252	56.75
4440	ENSG00000227189	2165	50.69
8326	ENSG00000227191	1013	39.31
17602	ENSG00000227195	1213	36.21
5825	ENSG00000227199	1889	58.55
14133	ENSG00000227201	918	56.64
3475	ENSG00000227203	382	40.05
12516	ENSG00000227213	433	49.08
5077	ENSG00000227230	694	35.81
7423	ENSG00000227232	1351	54.43
5440	ENSG00000227242	1783	40.37
6729	ENSG00000227262	991	63.57
12802	ENSG00000227268	4277	49.15
516	ENSG00000227288	1675	57.73
4936	ENSG00000227290	889	40.65
8394	ENSG00000227295	1906	45.44
9893	ENSG00000227304	1493	44.68
8450	ENSG00000227321	1033	35.82
2200	ENSG00000227329	167	41.92
7068	ENSG00000227339	2786	49.17
1567	ENSG00000227344	1551	38.94
3684	ENSG00000227345	4128	38.39
14252	ENSG00000227347	1390	45.11
15469	ENSG00000227354	2427	38.6
570	ENSG00000227370	456	60.31
15949	ENSG00000227372	6358	54.46
4605	ENSG00000227376	552	47.28
5155	ENSG00000227394	582	46.05
14165	ENSG00000227398	4898	44.46
4903	ENSG00000227403	2333	39.33
12513	ENSG00000227456	2086	43
14429	ENSG00000227462	327	49.24
15463	ENSG00000227486	1007	38.56
8085	ENSG00000227500	2973	60.16
6864	ENSG00000227507	1388	61.61
11051	ENSG00000227508	3265	51.25
16010	ENSG00000227512	864	61.26
1565	ENSG00000227513	868	50
15903	ENSG00000227518	2923	47.33
657	ENSG00000227533	3075	48.55
11154	ENSG00000227540	762	42.27
7458	ENSG00000227543	2143	48.73
13053	ENSG00000227560	390	47.18
9253	ENSG00000227581	622	41.48
5426	ENSG00000227591	449	41.63
16202	ENSG00000227598	385	43.79
12669	ENSG00000227603	691	37.82
17206	ENSG00000227615	399	46.87
10827	ENSG00000227621	809	54.64
16902	ENSG00000227627	2090	42.78
11969	ENSG00000227659	695	40.52
899	ENSG00000227671	1465	40.91
11033	ENSG00000227674	1878	33.68
13619	ENSG00000227678	1040	39.18
1025	ENSG00000227682	443	38.65
18038	ENSG00000227695	2034	43.25
3394	ENSG00000227709	1060	48.96
6830	ENSG00000227725	1104	46.11
9368	ENSG00000227740	657	38.64
8965	ENSG00000227741	1578	51.36
4420	ENSG00000227765	512	45.51
6591	ENSG00000227766	993	65.06
14398	ENSG00000227775	1808	50.91
14019	ENSG00000227799	1434	56.97
1360	ENSG00000227825	3311	49.17
13801	ENSG00000227827	9932	64.57
10699	ENSG00000227850	180	41.67
16926	ENSG00000227855	2326	36.47
7779	ENSG00000227890	675	44.74
8693	ENSG00000227908	2289	42.93
3644	ENSG00000227925	423	43.1
2563	ENSG00000227934	573	48.69
10268	ENSG00000227939	1203	53.53
13863	ENSG00000227942	1524	65.16
7267	ENSG00000227946	752	63.47
3292	ENSG00000227973	396	45.71
11509	ENSG00000227986	828	40.73
922	ENSG00000228002	3076	41.74
1836	ENSG00000228013	1756	56.12
13168	ENSG00000228037	626	51.11
1081	ENSG00000228049	2065	53.42
11354	ENSG00000228051	1909	47.67
2695	ENSG00000228057	1258	41.18
173	ENSG00000228060	551	44.57
6752	ENSG00000228078	186	61.83
